filename	url	temas	por	fecha	tipo_documento	largo_caracteres
file02605.txt	https://ciperchile.cl/2017/03/16/corrupcion-en-carabineros-las-mas-de-40-alertas-que-nadie-quiso-escuchar/	Carabineros;Corrupción	Gabriela Pizarro	16.03.2017	Actualidad	29674
file02606.txt	https://ciperchile.cl/2017/03/17/las-empresas-zombis-que-compro-pinera-para-ahorrar-millones-en-impuestos/	Barros;Cueto;Impuestos;Penta;Piñera	Juan Andrés Guzmán	17.03.2017	Investigación	31855
file02607.txt	https://ciperchile.cl/2017/03/21/el-negocio-de-la-sequia-el-punado-de-empresas-de-camiones-aljibe-que-se-reparte-92-mil-millones/	Agua;Derechos de Agua;Empresas;Estado	Alberto Arellano	21.03.2017	Investigación	23836
file02608.txt	https://ciperchile.cl/2017/03/22/diputados-boric-y-jackson-entregan-declaracion-de-impuestos-en-respuesta-a-campana-mundial/	Democracia;Impuestos;Parlamentarios;Transparencia	Juan Andrés Guzmán	22.03.2017	Actualidad	10218
file02609.txt	https://ciperchile.cl/2017/03/23/la-reforma-a-la-educacion-superior-esta-muerta-vive-la-reforma/	Educación Superior;Universidades	José M. Salazar y Peodair Leihy	23.03.2017	Opinión	13281
file02610.txt	https://ciperchile.cl/2017/03/24/asi-operaba-la-asociacion-criminal-de-oficiales-de-carabineros/	Carabineros;Corrupción	Gabriela Pizarro y Nicolás Sepúlveda	24.03.2017	Actualidad	12986
file02611.txt	https://ciperchile.cl/2017/03/24/el-diablo-en-el-cuerpo/		Sergio Ramírez	24.03.2017	Columna	6103
file02612.txt	https://ciperchile.cl/2017/03/27/las-zombis-que-usaron-penta-lan-y-falabella-para-tratar-de-eludir-impuestos/	Falabella;Impuestos;LAN;Penta;Sebastián Piñera	Juan Andrés Guzmán y Catalina Albert	27.03.2017	Investigación	27083
file02613.txt	https://ciperchile.cl/2017/03/31/como-reconfigurar-la-arquitectura-de-la-reforma-a-la-educacion-superior/	Educación Superior;Universidades	José M. Salazar y Peodair Leihy	31.03.2017	Opinión	15125
file02614.txt	https://ciperchile.cl/2017/04/03/la-red-de-testaferros-que-movio-mas-de-400-millones-para-el-senador-orpis/	Corpesca;Financiamiento electoral;Política;SQM	Francisca Skoknic	03.04.2017	Actualidad	33087
file02615.txt	https://ciperchile.cl/2017/04/03/sin-lideres-ni-estrategias-y-a-paso-firme-hacia-lo-desconocido/	Serie crisis política	Juan Pablo Luna	03.04.2017	Opinión	21559
file02616.txt	https://ciperchile.cl/2017/04/05/corte-suprema-acoge-reclamo-de-sqm-y-declara-reserva-sobre-sus-exportaciones-de-litio/		Equipo CIPER	05.04.2017	Transparencia	9004
file02617.txt	https://ciperchile.cl/2017/04/05/fiscalia-investiga-por-lavado-a-una-sociedad-del-vicepresidente-de-el-salvador/	Aliados;El Faro;El Salvador;Narcotráfico	Gabriel Labrador	05.04.2017	Actualidad	14913
file02618.txt	https://ciperchile.cl/2017/04/07/en-el-nombre-del-padre/		Sergio Ramírez	07.04.2017	Columna	6081
file02619.txt	https://ciperchile.cl/2017/04/10/es-usted-de-clase-media-probablemente-no/	Clase Media;desigualdad	Emmanuelle Barozet	10.04.2017	Opinión	13054
file02620.txt	https://ciperchile.cl/2017/04/11/eso-es-todo-amigos/	Política	Daniel Matamala	11.04.2017	Columna	5201
file02621.txt	https://ciperchile.cl/2017/04/11/investigacion-de-los-panama-papers-gano-el-pulitzer-2017/	Panama Papers;Periodismo;Premios	CIPER	11.04.2017	Blog	3443
file02622.txt	https://ciperchile.cl/2017/04/13/66957/	Clase Media;desigualdad	Emmanuelle Barozet	13.04.2017	Opinión	12844
file02623.txt	https://ciperchile.cl/2017/04/13/la-iglesia-catolica-y-la-responsabilidad-frente-a-los-abusos/	Abusos;Iglesia;Karadima	José Andrés Murillo	13.04.2017	Opinión	5842
file02624.txt	https://ciperchile.cl/2017/04/18/experto-tributarista-desnuda-la-cara-antidemocratica-del-mercado-de-la-elusion/	Impuestos	Mónica González	18.04.2017	Actualidad	34750
file02625.txt	https://ciperchile.cl/2017/04/20/la-quiebra-que-puso-a-prueba-el-modelo-publico-privado-de-defensoria-penal-en-chile/	Justicia	Francisca Skoknic y Catalina Albert	20.04.2017	Investigación	21542
file02626.txt	https://ciperchile.cl/2017/04/21/la-historia-en-las-paredes/		Sergio Ramírez	21.04.2017	Columna	5913
file02627.txt	https://ciperchile.cl/2017/04/24/agustin-edwards-eastman-un-obituario-desclasificado/	Desclasificados;dictadura;Prensa	Peter Kornbluh	24.04.2017	Actualidad	13438
file02628.txt	https://ciperchile.cl/2017/04/24/honduras-y-su-experimento-libertario-en-el-golfo-de-fonseca/	Centroamérica;Concesiones;desigualdad;Honduras	Carlos Dada	24.04.2017	Actualidad	32048
file02629.txt	https://ciperchile.cl/2017/04/25/empresario-formalizado-por-milicogate-es-proveedor-estrella-de-carabineros/	Carabineros;Corrupción;Ejército;Licitaciones	Alberto Arellano y Gabriela Pizarro	25.04.2017	Investigación	19573
file02630.txt	https://ciperchile.cl/2017/04/26/cuanto-es-el-maximo-interes-que-pueden-cobrar-los-bancos-endeudar-no-es-incluir/	bancos;Crédito	Francisco Riquelme	26.04.2017	Opinión	12255
file02631.txt	https://ciperchile.cl/2017/04/27/11-de-120-diputados-chilenos-hicieron-publica-su-declaracion-de-impuestos/	Diputados;Impuestos;Transparencia	Juan Andrés Guzmán y Catalina Albert	27.04.2017	Actualidad	10162
file02632.txt	https://ciperchile.cl/2017/04/27/canal-sobre-el-istmo-de-ofqui-la-ofensiva-colonizadora-de-longueira-en-aysen/	ecología;Medio Ambiente;Negocios;Pablo Longueira	Patricio Segura Ortiz	27.04.2017	Opinión	15728
file02633.txt	https://ciperchile.cl/2017/04/27/columna-de-daniel-matamala-es-ciper-premiada-como-la-mejor-de-2016/	Periodismo	CIPER	27.04.2017	Blog	2688
file02634.txt	https://ciperchile.cl/2017/04/28/la-batalla-legal-entre-vitacura-y-cencosud-que-tiene-con-pena-a-paulmann/	Cencosud;Paulmann;Vitacura	Catalina Albert	28.04.2017	Actualidad	13473
file02635.txt	https://ciperchile.cl/2017/04/28/los-sueldos-que-se-pagan-en-chile-no-alcanzan-para-vivir-en-chile/	Trabajo	Marco Kremerman	28.04.2017	Opinión	5217
file02636.txt	https://ciperchile.cl/2017/05/02/el-cartel-del-azucar-de-guatemala/	Agicultura;Azúcar;Centroamérica;Guatemala;Panama Papers;Tierra Esclava	Gabriel Labrador y Raúl Sánchez	02.05.2017	Investigación	33828
file02637.txt	https://ciperchile.cl/2017/05/02/tanto-duele-chile/	Libros	Richard Sandoval	02.05.2017	Libros	10540
file02638.txt	https://ciperchile.cl/2017/05/02/transporte-publico-el-nuevo-conflicto-entre-capital-y-trabajo/	desigualdad;Transporte	Nicolás Valenzuela Levi	02.05.2017	Opinión	9833
file02639.txt	https://ciperchile.cl/2017/05/03/las-senales-del-sii-y-la-corte-suprema-para-bloquear-las-investigaciones-de-platas-politicas/	Corrupción;Financiamiento electoral;Grupo Angelini	Equipo CIPER	03.05.2017	Actualidad	20656
file02640.txt	https://ciperchile.cl/2017/05/04/corte-suprema-zanjo-polemica-disputa-por-derechos-de-agua-en-petorca/	Agua;Derechos de Agua;Empresas	Alberto Arellano	04.05.2017	Actualidad	28306
file02641.txt	https://ciperchile.cl/2017/05/04/serie-sobre-la-clase-media-chilena-3-educacion-superior-la-obsesion-por-un-espejismo/	Clase Media;desigualdad;Educación Superior	Emmanuelle Barozet	04.05.2017	Opinión	16966
file02642.txt	https://ciperchile.cl/2017/05/05/edificios-super-densos-en-estacion-central-la-normalizacion-del-descriterio/	Urbanismo	Camila Cociña y Vicente Burgos	05.05.2017	Opinión	20308
file02643.txt	https://ciperchile.cl/2017/05/05/la-agonia-del-cafe-colombiano/	Agricultura;Café;Colombia;Tierra Esclava	Iván M. García y Raúl Sánchez	05.05.2017	Investigación	21157
file02644.txt	https://ciperchile.cl/2017/05/05/la-funcion-ha-terminado/		Sergio Ramírez	05.05.2017	Columna	6276
file02645.txt	https://ciperchile.cl/2017/05/08/15-candidatos-para-el-40-la-incapacidad-para-convocar-a-la-mayoria/	Democracia;Elecciones;Frente Amplio;Partidos Políticos	Juan Pablo Luna y Sergio Toro Maureira	08.05.2017	Opinión	22134
file02646.txt	https://ciperchile.cl/2017/05/09/la-nueva-version-corporativista-del-regimen-de-daniel-ortega/	Centroamérica;Nicaragua	Carlos F. Chamorro, director de Confidencial	09.05.2017	Actualidad	24027
file02647.txt	https://ciperchile.cl/2017/05/09/nuevo-perdonazo-penal-del-sii-solo-multas-a-oas-y-cencosud-por-pagos-ligados-a-me-o/	Financiamiento electoral;OAS	Nicolás Sepúlveda y Alberto Arellano	09.05.2017	Actualidad	18459
file02648.txt	https://ciperchile.cl/2017/05/10/francia-la-fractura-y-la-nueva-polarizacion-que-emerge-despues-de-la-eleccion-de-emmanuel-macron/	Elecciones;Francia;Globalización;Macron;Populismo	Antoine Faure y Antoine Maillet	10.05.2017	Opinión	27527
file02649.txt	https://ciperchile.cl/2017/05/11/el-proyecto-de-las-40-horas-y-los-efectos-de-reducir-la-jornada-laboral-en-chile/	Trabajo	Ramón E. López y Javiera Petersen	11.05.2017	Opinión	12918
file02650.txt	https://ciperchile.cl/2017/05/12/ya-son-29-los-parlamentarios-que-hicieron-publica-su-declaracion-de-impuestos/	Campaña;Diputados;Impuesto;Senado	Juan Andrés Guzmán	12.05.2017	Actualidad	21311
file02651.txt	https://ciperchile.cl/2017/05/15/las-sociedades-en-que-se-funde-la-fortuna-de-la-familia-pinera-morel/	Paraísos Fiscales;Sebastián Piñera;Transparencia	Francisca Skoknic	15.05.2017	Investigación	16368
file02652.txt	https://ciperchile.cl/2017/05/15/las-tierras-robadas-por-los-bananeros-en-colombia/	Agricultura;Banano;Cololmbia;Tierra Esclava	Iván M. García y Raúl Sánchez	15.05.2017	Investigación	27265
file02653.txt	https://ciperchile.cl/2017/05/16/prensa-mundial-se-moviliza-por-asesinato-de-reconocido-periodista-mexicano/	Asesinatos;México;Narcotráfico;Periodismo	Equipo CIPER	16.05.2017	Blog	8891
file02654.txt	https://ciperchile.cl/2017/05/16/sao-gabriel-y-sus-demonios/	Brasil;desigualdad;indígenas	Natalia Viana, Agência Pública	16.05.2017	Investigación	91257
file02655.txt	https://ciperchile.cl/2017/05/17/serie-sobre-clase-media-4-entre-la-meritocracia-y-el-pituto/	Clase Media	Emmanuelle Barozet	17.05.2017	Opinión	16737
file02656.txt	https://ciperchile.cl/2017/05/18/sistema-de-pensiones-radiografia-a-las-preferencias-ciudadanas-mas-alla-de-lo-tecnico/	AFP;Pensiones	Damián Vergara	18.05.2017	Opinión	13350
file02657.txt	https://ciperchile.cl/2017/05/19/nosotros-los-otros/	Centroamérica;Libros	Sergio Ramírez	19.05.2017	Columna	6535
file02658.txt	https://ciperchile.cl/2017/05/19/periodistas-chilenos-demandan-a-cancilleria-acciones-diplomaticas-en-defensa-de-reporteros-mexicanos/	México;Periodismo	CIPER	19.05.2017	Blog	2060
file02659.txt	https://ciperchile.cl/2017/05/22/adolescentes-que-se-cortan-una-epidemia-silenciosa/		Álvaro Jiménez Molina	22.05.2017	Opinión	23139
file02660.txt	https://ciperchile.cl/2017/05/22/declaracion-de-patrimonio-del-diputado-farcas-devela-debilidades-de-nueva-ley-de-probidad/	Parlamentarios;Patrimonio;Transparencia	Francisca Skoknic	22.05.2017	Actualidad	18274
file02661.txt	https://ciperchile.cl/2017/05/23/elusion-tributaria-es-legal-pero-ilegitima/	Economía;Elusión tributaria;Impuesto;Probidad	Jorge Fábrega	23.05.2017	Opinión	15749
file02662.txt	https://ciperchile.cl/2017/05/26/el-exitoso-lobby-que-tumbo-articulos-clave-de-la-reforma-al-codigo-de-aguas/	Agua;Empresas;Leyes;Lobby	Alberto Arellano	26.05.2017	Investigación	25932
file02663.txt	https://ciperchile.cl/2017/05/31/tres-candidatos-presidenciales-y-38-parlamentarios-ya-han-transparentado-sus-impuestos/	Candidatos Presidenciales;Impuestos;Transparencia	Juan Andrés Guzmán	31.05.2017	Actualidad	14926
file02664.txt	https://ciperchile.cl/2017/06/01/maneras-de-no-hacerse-viejo/		Sergio Ramírez	01.06.2017	Columna	5949
file02665.txt	https://ciperchile.cl/2017/06/01/neo-liberalismo-o-neo-parasitismo-radiografia-al-ciclo-politico-economico/	América Latina;Economía;Globalización;Política	Cristina Ruiz del Ferrier y Horacio Rovelli (Revista Estado y Políticas Públicas-Buenos Aires*)	01.06.2017	Actualidad	64666
file02666.txt	https://ciperchile.cl/2017/06/07/el-corralito-legal-quien-gana-cuando-las-afp-se-hacen-ricas/	AFP;Empresas	Recaredo Gálvez	07.06.2017	Opinión	11785
file02667.txt	https://ciperchile.cl/2017/06/08/el-elegante-condominio-de-altos-oficiales-de-carabineros-que-no-pagan-contribuciones-2/	Carabineros;Impuestos	Gabriela Pizarro y Nicolás Sepúlveda	08.06.2017	Investigación	21584
file02668.txt	https://ciperchile.cl/2017/06/08/los-secretos-de-la-millonaria-campana-de-pablo-longueira-en-las-primarias-de-2013/	Campaña;Gasto Electoral;Servel	Nicolás Sepúlveda	08.06.2017	Investigación	27193
file02669.txt	https://ciperchile.cl/2017/06/09/elecciones-2017-quien-representa-mejor-a-la-clase-media/	Clase Media;Democracia;Partidos Políticos	Emmanuelle Barozet	09.06.2017	Opinión	22740
file02670.txt	https://ciperchile.cl/2017/06/12/politica-de-fundiciones-la-urgencia-de-avanzar-en-la-industrializacion-del-cobre/	Cobre;Codelco;Minería	Felipe Correa	12.06.2017	Opinión	12179
file02671.txt	https://ciperchile.cl/2017/06/13/general-echeverria-sepulto-en-2011-pista-clave-que-llevaba-al-mega-fraude-en-carabineros/	Carabineros;Corrupción	Equipo CIPER	13.06.2017	Investigación	8725
file02672.txt	https://ciperchile.cl/2017/06/14/requiem-para-la-democracia-capitalista/	Democracia;inmigrantes;Partidos Políticos;Serie crisis política	Juan Pablo Luna	14.06.2017	Opinión	33561
file02673.txt	https://ciperchile.cl/2017/06/16/el-supremo-cronista-del-poder/		Sergio Ramírez	16.06.2017	Columna	6157
file02674.txt	https://ciperchile.cl/2017/06/16/la-fila-de-padres-frente-al-colegio-salesianos-el-maximo-esfuerzo-para-tener-el-minimo/	Educación	Marcela Ramos	16.06.2017	Opinión	8851
file02675.txt	https://ciperchile.cl/2017/06/20/afp-responden-afiliados-han-cuadruplicado-el-monto-de-sus-cotizaciones-en-36-anos/		Sergio Villegas	20.06.2017	Opinión del lector	8189
file02676.txt	https://ciperchile.cl/2017/06/20/carabineros-las-multiples-irregularidades-que-obligan-a-depurar-el-alto-mando/	Carabineros;Corrupción	Pedro Ramírez y Catalina Albert	20.06.2017	Actualidad	22268
file02677.txt	https://ciperchile.cl/2017/06/21/antofagasta-y-el-desequilibrio-del-mercado-inmobiliario/	Economía;Urbanismo;Vivienda	Francisco Vergara Perucich	21.06.2017	Opinión	7314
file02678.txt	https://ciperchile.cl/2017/06/22/beatriz-sanchez-publica-su-declaracion-de-impuestos-y-se-suma-a-goic-ossandon-y-guillier/	Campaña;Candidatos Presidenciales;Diputados;Impuestos	Equipo CIPER	22.06.2017	Actualidad	5054
file02679.txt	https://ciperchile.cl/2017/06/22/venezuela-sin-fake-news/	Democracia;Latinoamérica;Venezuela	Natalia Viana, Agência Pública	22.06.2017	Investigación	39793
file02680.txt	https://ciperchile.cl/2017/06/23/pesca-ilegal-la-campana-de-la-industria/	Empresas;Ley de Pesca;Pesca	Alfredo Irarrázaval y Alfredo Irarrázaval	23.06.2017	Opinión del lector	2397
file02681.txt	https://ciperchile.cl/2017/06/23/sename-las-terribles-cifras-que-demuestran-que-nada-ha-cambiado/	Derechos;Justicia;Niños;Sename	Catalina Albert	23.06.2017	Actualidad	17170
file02682.txt	https://ciperchile.cl/2017/06/28/chilenos-que-trabajaron-en-brasil-acusan-recorte-arbitrario-del-25-de-sus-pensiones/		Sergio Villegas	28.06.2017	Opinión del lector	3289
file02683.txt	https://ciperchile.cl/2017/06/30/el-pais-de-la-perfecta-coreografia/		Sergio Ramírez	30.06.2017	Columna	6291
file02684.txt	https://ciperchile.cl/2017/07/05/68249/	Corrupción;México	CIPER	05.07.2017	Blog	3091
file02685.txt	https://ciperchile.cl/2017/07/05/david-remnick-un-pais-que-elige-a-trump-debe-cuestionarse-su-excepcionalismo/	Estados Unidos;Política	Carlos Dada	05.07.2017	Actualidad	46040
file02686.txt	https://ciperchile.cl/2017/07/05/testimonio-de-los-padres-una-menor-abusada-por-su-entrenador-de-tenis-en-valdivia/	Abuso Sexual	Sergio Villegas	05.07.2017	Opinión del lector	10290
file02687.txt	https://ciperchile.cl/2017/07/12/testimonio-inedito-de-la-directora-del-hogar-del-sename-donde-murio-lissette/	Estado;Niños;Sename	Mónica Monje	12.07.2017	Actualidad	40139
file02688.txt	https://ciperchile.cl/2017/07/13/esperpentos-en-perpetuo-retorno/		Sergio Ramírez	13.07.2017	Columna	6537
file02689.txt	https://ciperchile.cl/2017/07/13/quienes-hoy-quieren-hacer-cambios-en-los-niveles-de-desigualdad-van-a-tener-que-enfrentarse-a-la-elite/	Democracia;desigualdad;Pobreza;Políticas Públicas	Juan Andrés Guzmán	13.07.2017	Actualidad	24931
file02690.txt	https://ciperchile.cl/2017/07/14/formalizacion-de-jorge-pizarro-asi-llegaron-los-dineros-de-sqm-a-su-cuenta-corriente/	Carlos Tudela;Jorge Pizarro;platas políticas;SQM	Nicolás Sepúlveda	14.07.2017	Investigación	21828
file02691.txt	https://ciperchile.cl/2017/07/18/ciencia-y-tecnologia-para-nuestra-realidad-o-para-los-indicadores-y-el-mercado/	Ciencia;Conicyt;Tecnología;Universidades	Andrea Poch Plá y Felipe Villanelo Lizana	18.07.2017	Opinión	14470
file02692.txt	https://ciperchile.cl/2017/07/18/la-nebulosa-que-rodea-los-16-200-millones-que-recaudo-carabineros-por-control-de-armas/	Carabineros	Pedro Ramírez y Catalina Albert	18.07.2017	Investigación	20897
file02693.txt	https://ciperchile.cl/2017/07/20/el-candidato-presidencial-jose-antonio-kast-transparento-sus-declaraciones-de-impuestos/	Campaña;Elecciones;Impuesto;Sebastián Piñera;trans	Equipo CIPER	20.07.2017	Actualidad	5774
file02694.txt	https://ciperchile.cl/2017/07/26/inmobiliarias-capturan-la-mayor-plusvalia-que-genera-el-metro-pero-tributan-muy-poco/	Impuestos;Inmobiliarias;Metro;Urbanismo	Ernesto López Morales y Claudia Sanhueza	26.07.2017	Opinión	17699
file02695.txt	https://ciperchile.cl/2017/07/27/apagon-en-santiago-las-fallas-y-mentiras-que-la-sec-le-imputa-a-enel/	apagones;ENEL	Fernando Vega	27.07.2017	Actualidad	18749
file02696.txt	https://ciperchile.cl/2017/07/27/un-mago-de-feria/		Sergio Ramírez	27.07.2017	Columna	6436
file02697.txt	https://ciperchile.cl/2017/07/28/carabineros-los-secretos-del-millonario-pozo-que-financia-las-pensiones-de-oficiales/	Carabineros;Pensiones	Equipo CIPER	28.07.2017	Investigación	26159
file02698.txt	https://ciperchile.cl/2017/07/31/corte-de-apelaciones-de-santiago-falla-a-favor-de-ciper-recurso-de-proteccion-por-derecho-al-olvido/		CIPER	31.07.2017	Blog	5027
file02699.txt	https://ciperchile.cl/2017/07/31/el-negocio-de-la-sequia-ii-las-redes-politicas-del-baron-del-aljibe-en-el-biobio/	Agua;Empresas;Estado	Alberto Arellano	31.07.2017	Investigación	18192
file02700.txt	https://ciperchile.cl/2017/08/03/35-jueces-acusan-abusos-laborales-en-el-poder-judicial-y-piden-fin-de-la-subcontratacion/	Poder Judicial;Subcontrato	Gabriela Pizarro	03.08.2017	Actualidad	9024
file02701.txt	https://ciperchile.cl/2017/08/03/reformas-al-sistema-de-salud-propuestas-para-ordenar-la-casa-antes-de-gastar-mas/	Elecciones;Fonasa;Salud	Fabián Duarte	03.08.2017	Opinión	12014
file02702.txt	https://ciperchile.cl/2017/08/04/academicos-de-derecho-de-la-u-de-chile-alertan-sobre-alza-de-200-matriculas-impulsada-por-decano-harasic/		Álvaro Fuentealba y Miguel González	04.08.2017	Opinión del lector	13195
file02703.txt	https://ciperchile.cl/2017/08/07/basura-en-til-til-por-que-el-mercado-no-solucionara-el-problema/	Basura;industrias;monopolios;Servicio público	Nicolás Valenzuela Levi	07.08.2017	Opinión	13525
file02704.txt	https://ciperchile.cl/2017/08/09/corrupcion-de-mayores/		Sergio Ramírez	09.08.2017	Columna	6846
file02705.txt	https://ciperchile.cl/2017/08/16/como-empresas-de-luksic-y-juan-cuneo-usaron-zombis-para-no-pagar-impuestos/	Falabella;Impuestos;Luksic;Sebastián Piñera;Sii;zombis	Juan Andrés Guzmán	16.08.2017	Investigación	19691
file02706.txt	https://ciperchile.cl/2017/08/18/tribunal-constitucional-es-la-tercera-camara/		Sammy Drobny y Jorge Fábrega	18.08.2017	Opinión	9987
file02707.txt	https://ciperchile.cl/2017/08/21/municipios-mineros-i-los-millones-de-la-minera-los-pelambres-que-se-esfumaron-en-salamanca/	conflictos de interés;Medio Ambiente;Minería;Municipalidades	Alberto Arellano y Catalina Albert	21.08.2017	Investigación	24414
file02708.txt	https://ciperchile.cl/2017/08/22/inedito-el-brutal-entrenamiento-del-grupo-secreto-de-la-cni-que-operaba-en-la-compania-de-telefonos/	Club El Caleuche;CNI;Compañia de Telefonos de Chile;DINA;El color del camaleon;Guillermo Ramirez Chovar;Jorge Lubbert;Rosauro Martínez	Nicolás Sepúlveda	22.08.2017	Actualidad	42899
file02709.txt	https://ciperchile.cl/2017/08/24/historia-negra-novela-negra/		Sergio Ramírez	24.08.2017	Columna	6441
file02710.txt	https://ciperchile.cl/2017/08/28/maitencillo-cuando-las-autoridades-anteponen-el-lucro-inmobiliario-al-bien-comun/	Inmobiliarias;Plan Regulador;Valparaíso	Pablo Trivelli O	28.08.2017	Opinión	34399
file02711.txt	https://ciperchile.cl/2017/08/28/wolfgang-kneese-el-joven-que-le-gano-un-partido-de-ajedrez-al-diablo/		Carlos Basso (especial para CIPER)	28.08.2017	Actualidad	17820
file02712.txt	https://ciperchile.cl/2017/08/29/consejo-para-la-transparencia-rectifica-falla-en-la-declaracion-de-intereses-de-sus-miembros/		Pedro Ramírez	29.08.2017	Transparencia	11463
file02713.txt	https://ciperchile.cl/2017/08/31/las-zombis-que-usaron-ponce-lerou-leonidas-vial-y-andres-navarro-para-eludir-impuestos/	Impuestos;SQM;zombis	Juan Andrés Guzmán y Catalina Albert	31.08.2017	Investigación	24389
file02714.txt	https://ciperchile.cl/2017/09/04/intervencion-de-cooperativa-financoop-pone-en-jaque-nuevo-banco-de-vicente-caruz/	bancos;CDE;Empresas	Fernando Vega	04.09.2017	Investigación	20771
file02715.txt	https://ciperchile.cl/2017/09/07/asesorias-parlamentarias-al-menos-40-diputados-pagaron-por-informes-plagiados/	Asignaciones;DC;Diputados;Plagio;PS;UDI	Gabriela Pizarro y Nicolás Sepúlveda	07.09.2017	Investigación	27097
file02716.txt	https://ciperchile.cl/2017/09/07/una-montana-de-aserrin/		Sergio Ramírez	07.09.2017	Columna	6084
file02717.txt	https://ciperchile.cl/2017/09/11/afp-un-sistema-para-hombres/	AFP;desigualdad;Mujer;Trabajo	Trinidad Moreno y Diego Vidal	11.09.2017	Opinión	11419
file02718.txt	https://ciperchile.cl/2017/09/13/asi-opero-la-maquina-que-armo-longueira-para-financiar-su-actividad-politica/	Copra;Financiamiento electoral;Fundación Chile Justo;Fundación Web;Lucro;Pablo Longueira;Penta;SQM;UDI;Universidad San Sebastián	Mónica González y Nicolás Sepúlveda	13.09.2017	Investigación	29435
file02719.txt	https://ciperchile.cl/2017/09/13/camaleon-post-periodismo/		Juan Andrés Guzmán	13.09.2017	Libros	9022
file02720.txt	https://ciperchile.cl/2017/09/15/ciencia-para-nuestra-realidad-o-para-los-indicadores-sobre-la-orientacion-de-nuestro-sistema-cientifico/		Pablo Astudillo Besnier	15.09.2017	Opinión	27675
file02721.txt	https://ciperchile.cl/2017/09/15/presidenciales-2017-el-que-gane-probablemente-perdera/	Candidatos Presidenciales;Democracia;Frente Amplio;Goic;Guillier;Sebastián Piñera	Juan Pablo Luna	15.09.2017	Opinión	22750
file02722.txt	https://ciperchile.cl/2017/09/20/caja-negra-bajo-sospecha-las-millonarias-donaciones-de-mineras-a-municipios/	conflictos de interés;Contraloría;Minería;Municipalidades	Alberto Arellano y Catalina Albert	20.09.2017	Investigación	28384
file02723.txt	https://ciperchile.cl/2017/09/21/la-democracia-en-las-calles/		Sergio Ramírez	21.09.2017	Columna	6555
file02724.txt	https://ciperchile.cl/2017/09/26/los-pagos-de-sqm-a-proveedores-de-la-campana-de-sebastian-pinera-en-2009/	Campaña;platas políticas;Sebastián Piñera;SQM	Alberto Arellano y Pedro Ramírez	26.09.2017	Actualidad	8401
file02725.txt	https://ciperchile.cl/2017/09/28/bono-para-funcionarios-publicos-las-negociaciones-que-permitieron-entregarlo-incluso-a-los-peor-evaluados/		Fernando Vega	28.09.2017	Actualidad	21277
file02726.txt	https://ciperchile.cl/2017/10/05/ciper-busca-practicantes-para-el-verano-2018/		CIPER	05.10.2017	Blog	1070
file02727.txt	https://ciperchile.cl/2017/10/05/las-vacas-pastan-en-la-ruta-del-gran-canal/		Sergio Ramírez	05.10.2017	Columna	6548
file02728.txt	https://ciperchile.cl/2017/10/06/los-negocios-del-alcalde-aguilera-que-estan-en-la-mira-de-la-uaf-y-la-red-de-poder-que-lo-encumbro-en-el-ps/		Nicolás Sepúlveda y Fernando Vega	06.10.2017	Investigación	19807
file02729.txt	https://ciperchile.cl/2017/10/10/historia-de-un-paria/			10.10.2017	Investigación	50305
file02730.txt	https://ciperchile.cl/2017/10/10/la-bolsa-o-la-vida/		Daniel Matamala	10.10.2017	Columna	5881
file02731.txt	https://ciperchile.cl/2017/10/10/la-ola-una-reconstitucion-de-la-tragedia-de-mariana-el-peor-desastre-ambiental-de-brasil/			10.10.2017	Investigación	79922
file02732.txt	https://ciperchile.cl/2017/10/10/los-piratas-del-chavismo-asi-es-la-nueva-guerra-del-caribe/		y	10.10.2017	Investigación	30526
file02733.txt	https://ciperchile.cl/2017/10/10/mineras-y-municipios-en-que-condiciones-los-aportes-privados-al-desarrollo-local-pueden-ser-admisibles/	CIPER;Contraloría;Minería;Municipalidades	Violeta Rabi y Rodrigo Morera	10.10.2017	Opinión	8744
file02734.txt	https://ciperchile.cl/2017/10/12/la-muerte-de-31-ancianos-en-hogar-del-senama-sigue-sin-sancion/		Catalina Albert	12.10.2017	Investigación	24779
file02735.txt	https://ciperchile.cl/2017/10/13/che-guevara-los-memos-secretos-de-la-cia-y-la-casa-blanca-sobre-su-ejecucion/		Peter Kornbluh	13.10.2017	Actualidad	9767
file02736.txt	https://ciperchile.cl/2017/10/13/milton-friedman-tenia-razon-los-mercados-son-el-mejor-sistema-que-tenemos-el-gano/		Juan Andrés Guzmán	13.10.2017	Actualidad	22940
file02737.txt	https://ciperchile.cl/2017/10/17/asi-uso-la-dina-a-la-compania-de-telefonos-para-secuestrar-y-hacer-desaparecer-a-sus-prisioneros/	Derechos Humanos;Justicia	Roberto Garretón	17.10.2017	Opinión	14465
file02738.txt	https://ciperchile.cl/2017/10/18/la-responsabilidad-del-sii-en-el-ataque-zombi/	Elusión tributaria;Impuesto;Luksic;Ponce Lerou;Sebastián Piñera;zombis	Juan Andrés Guzmán	18.10.2017	Investigación	42398
file02739.txt	https://ciperchile.cl/2017/10/19/directora-de-ciper-es-reconocida-con-el-premio-konex-mercosur-a-la-trayectoria/		CIPER	19.10.2017	Blog	3077
file02740.txt	https://ciperchile.cl/2017/10/20/medio-siglo-de-contar/		Sergio Ramírez	20.10.2017	Columna	6168
